,nation,name,keyword
0,베트남,빈펄,"['리조트', '호텔', '최고', '시설', '다낭', '바다', '아름다운', '거리', '사파리', '럭셔리', '그린', '빌라', '국제공항', '관광', '공항', '선정', '하롱베이', '해변', '다양한', '조성', '모래', '캐디', '많은', '스파', '자연', '숙박', '웨이', '페어', '기후', '휴양지', '벙커', '관광지', '도시', '유명한', '서비스', '규모', '링크스', '차량', '조식', '워터파크', '카트', '가족', '놀이', '국제', '베이', '아시아', '푸른', '인기', '나무', '하얀', '있구요', '베드룸', '깜란', '좋은', '시내', '호이안', '경험', '수준', '멋진', '수영장', '전장', '디자인', '금액', '자리', '오픈', '타고', '레스토랑', '모어', '자세한', '특별', '플레이', '접종', '다이아몬드', '여행객', '자체', '그냥', '최대', '프라이', '인천', '공원', '주시', '겨울', '건기', '호치민', '추천', '원더', '우기', '최근', '백신', '도전', '레이아웃', '접근성', '판매', '빠른', '설명', '브랜드', '소식', '송지아', '해외여행', '멤버', '격리', '호수', '전화', '노선', '통해', '베드', '아니라', '화장실', '경치', '루비', '고품격', '가능한', '레저', '휴양', '과장', '캇비', '직항', '일반', '테마', '여행지', '넓은', '여기', '난이도', '파크', '미리', '산업', '표준', '새로운', '샌딩', '선호', '전체', '버블', '전용', '시기', '자가', '있다는', '부대', '유명합니다', '부터', '완벽한', '오션', '연락', '여권', '선착순', '선택', '시티', '숙소', '스윙', '비치', '링크', '평가', '거의', '동굴', '로비', '해안', '고객', '챔피언십', '뛰어난', '지속', '누구', '트리', '내용', '기온', '남부', '동안', '광고', '기회', '가로', '최저', '분위기', '최상', '드라이버', '욕실', '프리미엄', '굉장히', '픽업', '영향', '바다로', '급부', '풍경', '편안하게', '새벽', '상태', '성인', '이기', '디스커버리', '지점', '전역', '전망', '가치', '활용', '명문', '중부', '숙박시설', '스피드', '자동차', '진주', '어디', '아닌', '관광객', '챔피언', '한지', '약간', '실속', '환경', '항구', '한정', '품격', '해양', '식사', '해안가', '아름답게', '프로', '정돈', '연중', '편이', '인테리어', '정식', '조화', '잔디', '주요', '중심', '지구', '지로', '지인', '있음', '있도록', '있는데', '직영', '있게', '입력', '이미지', '언제', '챔피언쉽', '이메일', '유네스코', '처음', '추석', '추억', '컨벤션', '열사', '탕롱', '여행사', '트래블', '트윈', '없음', '없을', '습지', '가까운', '스페셜', '비교', '단지', '대우', '도심', '드라코', '디럭스', '디자이너', '만큼', '명의', '바닷가', '바이', '발행', '배경', '보장', '본격', '분야', '높은', '노먼', '내내', '규격', '거실', '고급', '고운', '골드', '곳곳', '국가', '그래픽', '낙원', '그렉', '기대', '기도', '깔끔하게', '나라', '나짱', '브라이언', '문화', '세미', '비즈니스', '소유', '선선', '세상', '사실', '셔틀', '비슷한', '데스크', '더욱더', '대하', '상세', '대상', '대비', '컬리', '크게', '쿠옥', '단체', '타임', '탑승', '약시', '택시', '다운', '다빈', '툭툭', '색다른', '야외', '어떻게', '최적', '최초', '특급', '로터스', '로컬', '로얄', '레인지', '레이', '진정한', '라면', '따라서', '따뜻한', '사진', '언덕', '등재', '천연', '체인', '등록', '드타', '어워드', '최대한', '동남아', '최신', '독특한', '안정', '아쿠아리움', '날짜', '건물', '수가', '해도', '고급스러운', '수도', '계열', '경기', '결제', '핵심', '현명한', '거주', '식탁', '순간', '개월', '화려한', '같습니다', '같다', '환상', '각국', '가루', '가능해', '합리', '관심', '티샷', '포브스', '파리', '증가', '아열대', '펄사', '페리', '깨끗하고', '편의점', '깔끔하고', '설탕', '길잡이', '필드', '푸꿕', '아름다', '급성', '그림', '프로그램', '프론트', '그런지', '센터', '플레이어', '마지막', '힐링', '전문가', '정산', '발코니', '없지만', '전형', '엔터테인먼트', '북단', '유일하게', '백사', '저녁', '장소', '잡고', '볼거리', '이자', '번호', '자세히', '이지', '자산', '워낙', '변동', '별로', '분포', '보신', '비행기', '여개', '복장', '입구', '사가', '사업', '미팅', '좋았다', '역사', '연속', '맑은', '연습장', '음식', '열대', '매출', '메인', '여름', '명소', '없어서', '정원', '인천공항', '좋아하는', '좋답니다', '제일', '스코어', '무성', '목적지', '종합', '요구', '부킹', '의식', '오직', '부족함', '월별', '위쪽', '원하시는', '실감', '유료', '중요한', '원하는', '원시림', '원래', '웅장', '운항', '운전', '우아한', '불가', '불가합니다', '불빛', '붕따우', '뷔페', '블러프', '블록', '부옌섬', '보트', '융단', '진입', '배트', '배치', '창구', '차지', '차액', '차로', '지형', '음악', '지오', '중순', '지상', '비롯', '없어', '증정', '백만원', '버기카', '번갈아', '법인', '베스트', '별칭', '보아', '증서', '복리', '복합', '본인', '본트레', '부분', '부엌', '이구', '의해', '의무', '지불']"
1,베트남,치링,"['유산', '리조트', '호텔', '박닌', '최고', '그린', '하롱베이', '거리', '시설', '공항', '관광', '다양한', '명문', '마사지', '페어', '겨울', '자연', '동남아', '서비스', '숙소', '시내', '추천', '웨이', '아름다운', '식당', '좋은', '많은', '캐디', '대우', '유네스코', '건강', '관광지', '선정', '벙커', '국제', '인근', '기온', '식사', '휴식', '가라오케', '호수', '도보', '숙박', '박닌성', '중심', '센터', '음식', '다낭', '있도록', '카트', '차량', '많습니다', '시원한', '론칭', '레저', '차장', '연중', '없음', '대기', '유명한', '전경', '도시', '수준', '이원기', '송영', '대회', '지형', '사랑', '건물', '발행', '공유', '부대', '각종', '사이드', '가신', '고객', '개인', '편이', '최초', '국립공원', '최대', '빠른', '행복', '이기', '거주', '거의', '빌라', '반드시', '격리', '동쪽', '브랜드', '한정', '규모', '우기', '회화', '매력', '베트남어', '말씀', '밴드', '가방', '멋진', '린스', '부킹', '가치', '약관', '얘기', '언제', '헤저드', '사본', '여권', '이후', '이유', '높은', '궁금하신', '최근', '기념', '국가', '선착순', '기억', '출시', '기원', '주요', '무형', '제휴', '전체', '전자', '남산국', '타의', '소식', '사진', '체크', '박닌시', '담당', '무게', '단위', '바이', '장마', '법인', '자료', '바로가기', '산업', '서류', '비치', '성조', '사파리', '가능하며', '소지', '수많은', '사계절', '보관', '수도', '아니라', '한자', '통해', '판매', '퍼팅', '편안한', '프로젝트', '플레이', '한국어', '한식', '한인타운', '한잔', '아시아', '해발', '해변', '해저드', '행복한', '행정', '형성', '환상', '횟수', '휴양', '택시', '키스', '코리아', '카지노', '야자수', '없습니다', '연습장', '운동', '유명', '이글', '이내', '이미지', '인구', '일반', '입금', '작은', '적절한', '전통', '전화', '조식', '즐거운', '진행중', '철길', '있지만', '휴양지', '국민', '모임', '문화유산', '문화', '동양', '무시', '두번째', '고민', '나오니', '나무', '무기', '공장', '바다', '드라이빙', '멤버', '구분', '기초', '구역', '맛있음', '기차', '레인지', '레이크', '경험', '무방', '레스토랑', '간단한', '강추', '개최', '갈비', '거성', '방언', '단계', '발전', '기후', '주로', '일체', '주문', '단지', '중국집', '있는데', '종료', '중석', '있네요', '중식', '김현배', '일식', '중요한건', '기사', '증서', '지대', '지방', '기본', '일수', '직통', '달러', '직항', '진입', '진정한', '김해', '자가', '제외', '적당한', '자리', '다양하게', '다르게', '자유롭게', '자체', '뉴스', '누군가', '장박', '장소', '저녁', '저렴하게', '있죠', '누구', '접종', '있으시면', '적절히', '기둥', '있었습니다', '전문', '있었는데', '있어도', '전장', '전적', '나라', '다릅니다', '깊은', '꾸준히', '번만', '기대해', '건기', '편안하고', '고급', '계획', '포인트', '표준', '표현', '계좌', '계십니다', '계신다면', '한국말', '계시는', '계산', '계곡', '건축물', '한정판', '차로', '항상', '거북이', '같습니다', '간편하게', '간단히', '호가', '호주', '가족', '홀컵', '가을', '가성', '가로', '가득', '가능한', '편안하게', '곱창', '곳곳', '특성', '기대', '채운', '금액', '그냥', '초과', '규격', '국민은행', '인천', '최상', '최적', '구현', '추억', '구비', '치킨', '친구', '친선', '카카오', '교민', '광고', '관련', '코리아타운', '크게', '과학', '타고', '타석', '타운', '과장', '공시', '투자', '인천공항', '당장', '인정', '어디', '스파', '숫자', '명시', '숙박시설', '명품', '모습', '수영장', '수상', '목적', '쇼핑', '소통', '무더위', '소중한', '소유', '무려', '명소', '면적', '맞은편', '마음', '약간', '야하는', '리버', '알찬', '안정', '아울렛', '아시', '망할', '망고', '싱싱한', '실천', '실의', '실감', '식이', '세상', '성도', '성공', '발굴', '박린', '박성', '박장성', '빠르게', '반점', '비회', '비롯', '사업', '분석', '북쪽', '부탁드립니다', '부장', '부동산', '배치', '박동', '사업자', '선호', '상황', '석회암', '물건', '서명', '물속', '서도', '새로운', '상태', '사용제한', '상징', '삼겹살', '미리', '산악', '바위', '바트', '양식', '어떠셨나요', '인접', '도움', '어떤', '유럽', '동시', '유명합니다', '동반', '유서', '유선', '유익한', '유지', '유형', '동굴', '독립', '뎁짜이', '드넓은', '이득', '대형', '이미테이션', '대지', '대상', '이즈', '이집', '대다수', '백신', '닭갈비', '인보이스', '인생', '위주', '유래', '등등', '요즘', '오픈', '오버', '영어', '영국', '등록', '등재', '연락처', '역사', '여름', '여기', '디자인', '락커룸', '랜드마크', '없다는', '언어', '어휘', '어떨까', '완비', '가끔', '우수', '워터', '워터파크', '원가', '위급할', '유리', '위기', '원활한', '윈터', '유구', '원래', '원더', '재계', '유명하기에', '유명하죠', '작성', '장의', '장엄한', '장기', '잡고', '월남어']"
2,베트남,옌중,"['최고', '리조트', '유산', '호텔', '거리', '하롱베이', '도전', '자연', '시내', '관광', '공항', '그린', '겨울', '미국', '아름다운', '선정', '많은', '좋은', '유네스코', '사이드', '캐디', '박닌', '다양한', '서비스', '협회', '숙박', '단계', '호수', '최초', '대우', '라면', '사진', '플레이', '명문', '시설', '국제', '동남아', '경험', '멋진', '특별', '추천', '기후', '레이아웃', '수도', '박닌시', '독특한', '백신', '자세한', '코리아타운', '관광지', '빌라', '산악', '페어', '이기', '웨이', '규모', '차량', '자료', '채운', '조사', '시기', '여권', '수상', '인증', '좋아하는', '지형', '근접', '결과', '상속', '아시아', '최적', '완공', '국가', '가치', '유명한', '과장', '선호', '온라인', '숙소', '카트', '다낭', '박동', '건축물', '휴식', '전경', '거주', '가성', '담당', '같습니다', '독창', '대회', '저렴한', '없음', '경관', '실속', '연락', '매력', '최고급', '공유', '이후', '투표', '전화', '사장', '한정', '금액', '무형', '식당', '문화유산', '계절', '기존', '연중', '모래', '재미있는', '관심', '나라', '반드시', '조화', '주로', '바이', '조직', '박린', '접근성', '조정', '발급', '수권', '송영', '소유', '전문', '성공', '전자', '장박', '서로', '샤워', '전체', '상태', '사랑', '사계절', '정식', '블로그', '식사', '분야', '부탁드립니다', '부장', '부동산', '부대', '별로', '벙커', '법인', '실시', '방역', '발행', '주시', '음식', '중심부', '편안한', '키스', '명품', '오진', '금일', '투자', '국민', '국립공원', '트래블', '교통', '오픈', '티샷', '판매', '광고', '편이', '쾌적한', '우수', '고품격', '합리', '고급', '해변', '계곡', '이내', '겨울철', '위원회', '개최', '환율', '의미', '힐링', '기획', '타운', '따라서', '입점', '명소', '지대', '안녕하십니까', '직항', '많습니다', '차장', '마을', '마사지', '가로', '있으면', '컨트리클럽', '최근', '최대', '저렴하게', '추억', '출시', '치기', '녹색', '카지노', '다릅니다', '저녁', '이러한', '자세하게', '인플레', '일반', '자녀', '있음', '인천공항', '이래', '이성원', '인증서', '자세히', '입금', '일수', '입국', '이야기', '인기', '인접', '장기', '자체', '인형극', '가능하다', '전담', '픽업', '코리아', '쿠폰', '크게', '탁트인', '토로', '통합', '통해', '특이합니다', '파견', '패스', '프로', '프로그램', '한국어', '전망', '한식', '해도', '해양', '행복', '헥타르', '현장', '호가', '홀컵', '확대', '활용', '휴양', '휴양지', '케어', '컨트리', '친환경', '친선', '전면', '전문가', '전장', '전적', '전통', '접종', '정평', '제도', '조경', '조선일보', '종류', '좋고', '주석', '중앙', '증설', '유형', '지시', '진행중', '집계', '첨부', '체결', '최대한', '최적화', '최종', '취급', '지난', '어떤', '유지', '내장', '등재', '동안', '동시', '동반', '도그레그', '대상', '대리', '대다수', '당연히', '달리', '단지', '단독', '다양해서', '다양하게', '다르게', '능선', '누구', '럭셔리', '런칭', '레저', '면적', '미리', '물의', '물속', '문화', '모임', '모습', '유일한', '멀지', '마찬가지', '머니', '맞춤', '망고', '맛사지', '맑은', '만큼', '마케팅', '넓은', '내내', '바위', '내기', '계좌', '계십니다', '계산서', '결합', '검증', '건기', '건강', '거의', '강력', '감정', '감사', '간혹', '간지', '각종', '가을', '가볍게', '가면', '고도', '고유', '공감', '기본', '남산국', '꾸준히', '김현배', '김치찌개', '기원', '기온', '기사', '기도', '공단', '기념', '국민은행', '국내외', '교민', '관광객', '과학', '공사', '바다', '힘들지만', '사가', '야하는', '술집', '스파', '발굴', '스포츠', '박항서', '시야', '시원한', '시행', '신분', '박린시', '실의', '실제', '싱싱한', '아니라', '야시장', '배치', '복합', '수준', '사파리', '세금', '설명', '선택', '석회암', '서도', '상황', '사정', '부킹', '수건', '빠른', '수많은', '비치', '브랜드', '불만', '소유자', '세컨샷', '박닌시내', '연결', '여름', '연속', '여러가지', '없다는', '영국', '영상', '없고', '오르모크', '완료', '완벽하게', '완벽한', '언덕', '완비', '운딩', '울창', '원시림', '원하시는', '위험', '유럽', '역쉬', '괜찮은', '구경', '골짜기', '골프대회', '공개', '기진', '있었으며', '공부', '공시', '있으시면', '있으신', '관광명소', '괜찮습니다', '괜찮았습니다', '구글지도', '교육', '좋아서', '좋겠죠', '주의', '즐겁게', '즐거운', '종결', '중인', '중이', '중요한', '중요하겠죠', '중심지', '종유석', '중식', '주체', '주요', '정복', '종종', '종합', '좋게', '주관', '좋을듯', '좋을거', '좋을', '좋겠네요', '좋으며', '좋으니', '좋아하시는', '즐비합니다', '증명', '증서', '좁기', '조만간', '조식', '조용하고', '조종석', '조치', '진입', '진다리', '조합', '직영', '지지', '지정', '지점', '지오', '매일', '지불', '지방', '지면', '지루하지', '지로', '존맛', '존재', '지구', '지고', '즈엉동']"
3,말레이시아,닐라이스프링스,"['리조트', '그린', '라이', '시설', '망고', '공항', '호텔', '거리', '웨이', '수영장', '페어', '부대', '최고', '식사', '카트', '석식', '레스토랑', '서비스', '다양한', '숙박', '대우', '명문', '도전', '스쿼시', '동반', '시내', '풍경', '좋은', '프로', '연습장', '식당', '많은', '나인', '아름다운', '벙커', '부부', '테니스', '자연', '경사', '조식', '인기', '동남아', '플레이', '마음', '추천', '접종', '한식', '경관', '음식', '기본', '자세한', '카톡', '드라이버', '김동준', '내용', '테니스장', '맛있는', '테마', '부가세', '국적', '횟수', '해저드', '수도', '국제공항', '연락', '부장', '워터', '정교한', '쿠알라룸프', '내내', '디저트', '경험', '지원', '선착순', '마사지', '가파른', '캐디', '수영', '여기', '고객', '사우나', '럭셔리', '잔디', '퍼팅', '편하게', '휴식', '버뮤다', '파크', '중식', '개인', '미리', '기후', '회장', '언제', '필요한', '에이', '아이언', '증여', '수준', '없습니다', '인플레', '쇼핑', '송영', '주시', '선택', '명소', '조경이', '상태', '접근성', '완벽한', '전화', '저녁', '뷔페', '자가', '있기', '모사', '가까운', '규모', '가족', '고급', '격리', '통해', '코트', '관광', '핸디캡', '교육', '푸트라자야', '완료', '오후', '앰버', '해양스포츠', '게임', '발급', '연결', '편이', '사진', '제일', '발코니', '난이도', '연중', '진행중', '아이', '수려', '장박', '오전', '많아', '최상', '가성', '백신', '마지막', '출시', '환상', '패스', '같습니다', '유명한', '부페', '숙소', '구비', '맛사지', '재미', '아시아', '품격', '사계절', '의식', '비즈니스', '요구', '항상', '상급', '와이프', '훌륭한', '알라', '가능하십니다', '가능한', '시티투어', '시도', '스피드', '감상', '헬스장', '강한', '헤저드', '거의', '여행사', '진입', '연속', '한정', '상세', '편안한', '지형', '볼거리', '뉴스', '기회', '전용', '문화', '나무', '종주국', '주방', '친절하고', '전경', '증서', '지불', '로비', '레슨', '차량', '라면', '전동', '콘도', '금액', '티프트와프', '특별', '기온', '배수', '하단', '중석', '있다는', '없음', '없을', '즐거운', '현명하게', '친절하게', '즐겁게', '어프', '최상호', '아니라', '야외', '입맛', '퍼터', '지상', '인근', '최고급', '푸르', '지식', '일반', '휴양', '친절한', '행정도시', '카페', '전체', '장소', '트레블', '완공', '와이파이', '하모니', '특별할인', '웅장', '자부심', '한눈', '한식당', '프로그램', '장내', '탁구', '크기', '편안하게', '코드', '케어', '조인', '조화', '여러', '컨셉', '있으시다면', '아름다', '휴양지', '부모님', '세미나', '매력', '명품', '동선', '계절', '더운', '상비', '깔끔한', '상기', '대회', '단체', '비행기', '과장', '단지', '무조건', '비롯', '구입', '국제', '느리며', '부터', '궁금하신', '높은', '높낮이', '레이스', '번호', '버블', '설명', '고루', '겐팅', '개념', '가깝고', '두리안', '시기', '뛰어난', '많습니다', '감사', '강력한', '스윙', '라운지', '수영복', '망할', '말레이지아', '손가락', '동안', '시야', '남편', '내부', '내리막', '너머', '타이', '쿠폰', '남녀', '타고', '지인', '날짜', '탁트인', '나름', '나라', '넓은', '드라이기', '디럭스', '친구', '동영상', '촬영', '최상급', '초반', '처음', '차이', '친선', '진가', '단위', '단돈', '닐라이', '최근', '드라이브', '높이', '깨끗한', '싱가폴', '기차', '현명한', '계신다면', '견적', '겨울', '할머니', '합리', '건강', '거실', '해주시', '개요', '개별', '협회', '고문', '간단히', '홀리', '환경', '가시', '회의', '가볍게', '가능해요', '가능하며', '가능하다', '가끔', '하이랜드', '하나로', '기존', '그런', '기도', '기능', '파견', '파빌리온', '파인트', '금은', '금고', '그렉', '그레이', '퍼팅장', '그동안', '공원', '규격', '궁금한', '표석', '국제항', '광고', '풍부한', '풍습', '관련', '관광객', '피로', '지속', '주목', '로치', '비행', '올해', '상당히', '상관없이', '빌라', '요기', '요소', '우선', '우수하며', '우수한', '우아함을', '움운', '워터월드', '지로', '워터헤저드', '원하시는', '불의', '유명한데요', '부킹', '의미', '부인', '이러한', '이유', '부속', '인의', '생맥주', '오프', '오준혁', '샤워', '심하지', '실의', '아름답게', '아마', '실내', '신문', '신도시', '안전한', '안정', '신규', '어려운', '스핀', '얼마', '스콜', '스카이', '에어아시아', '여권', '수상', '수가', '속보', '셔틀버스', '성황리', '영상', '인천', '인천공항', '별로', '무비', '정돈', '정비', '제레미', '제외', '무려', '제휴', '모시', '조성', '매니저', '종일', '매년', '좋아하시는', '좋았어요', '맞춤', '좋을', '주간', '아닌', '맞이', '말씀', '말라카', '즐거움', '많아요', '많고', '정구', '무엇', '베란다', '문의사항', '있다고', '배정', '배너', '방영', '방식', '방문객', '방과', '자연환경', '작전', '발휘', '발행', '발굴', '반드시', '장애물', '장타', '박재현', '박스', '적도', '바닷가', '미팅', '전신', '물놀이', '문제', '시원한']"
